Date, Open, High, Low, Close, Volume
04/29/19, 269.56, 270.41, 269.4616, 269.84, 1892536
04/26/19, 268.28, 269.54, 267.46, 269.50, 2172615
04/25/19, 268.28, 268.88, 266.98, 268.27, 1237409
04/24/19, 268.89, 269.2099, 268.23, 268.37, 1393371
04/23/19, 266.96, 269.19, 266.71, 268.90, 2618323
04/22/19, 265.56, 266.71, 265.47, 266.60, 1126745
04/18/19, 266.44, 266.60, 265.0817, 266.34, 2789064
04/17/19, 267.59, 267.61, 265.40, 265.84, 1872369
04/16/19, 267.20, 267.24, 265.86, 266.49, 2448023
04/15/19, 266.57, 266.64, 265.4676, 266.30, 1584741
04/12/19, 266.33, 266.77, 265.63, 266.48, 1903391
04/11/19, 265.24, 265.24, 264.09, 264.69, 1567704
04/10/19, 264.25, 264.84, 263.85, 264.74, 2990910
04/09/19, 264.22, 264.54, 263.291, 263.83, 2016861
04/08/19, 264.57, 265.31, 263.91, 265.24, 1720280
04/05/19, 264.42, 265.06, 264.124, 265.01, 1504961
04/04/19, 263.37, 263.96, 262.67, 263.74, 1738462
04/03/19, 263.87, 264.25, 262.40, 263.11, 1937471
04/02/19, 262.67, 262.848, 261.81, 262.62, 1512626
04/01/19, 261.46, 262.7761, 261.19, 262.53, 3304080
03/29/19, 259.34, 259.72, 258.18, 259.54, 2831325
03/28/19, 257.45, 258.22, 256.27, 257.88, 1716681
03/27/19, 258.15, 258.73, 255.23, 256.88, 2714361
03/26/19, 258.01, 259.12, 256.73, 258.08, 3177622
03/25/19, 256.09, 257.28, 254.95, 256.23, 2893593
03/22/19, 260.07, 260.6099, 256.37, 256.46, 4317418
03/21/19, 257.68, 261.86, 257.68, 261.43, 2968299
03/20/19, 260.54, 261.77, 258.84, 259.93, 3415587
03/19/19, 261.81, 262.59, 259.88, 260.86, 4061805
03/18/19, 260.00, 260.99, 259.77, 260.78, 1830005
03/15/19, 259.02, 260.57, 258.87, 259.85, 3151255
03/14/19, 258.68, 259.12, 258.04, 258.59, 1557517
03/13/19, 257.84, 259.59, 257.6931, 258.68, 1974278
03/12/19, 256.52, 257.4614, 256.37, 256.93, 2272244
03/11/19, 253.04, 256.12, 253.02, 256.02, 1884219
03/08/19, 250.88, 252.45, 250.34, 252.34, 4522303
03/07/19, 254.48, 254.60, 251.95, 252.85, 6441203
03/06/19, 256.62, 256.62, 254.60, 254.90, 2514851
03/05/19, 256.99, 257.17, 255.96, 256.54, 2475939
03/04/19, 258.87, 259.10, 254.49, 256.84, 3384212
03/01/19, 257.81, 258.21, 256.33, 257.83, 2867054
02/28/19, 256.42, 256.88, 255.85, 256.07, 2207061
02/27/19, 256.06, 257.02, 255.10, 256.67, 2136525
02/26/19, 256.55, 257.643, 256.41, 256.80, 4629597
02/25/19, 258.09, 258.61, 256.88, 256.99, 2941301
02/22/19, 255.69, 256.81, 255.4514, 256.61, 2119396
02/21/19, 255.33, 255.64, 254.04, 255.08, 2020305
02/20/19, 255.41, 256.38, 254.89, 256.01, 2156348
02/19/19, 254.15, 256.09, 254.15, 255.42, 2509320
02/15/19, 254.026, 255.00, 253.81, 254.98, 2806559
02/14/19, 251.65, 253.36, 250.83, 252.20, 3247823
02/13/19, 252.82, 253.6571, 252.39, 252.76, 3569322
02/12/19, 250.38, 252.36, 250.34, 252.00, 5980510
02/11/19, 249.28, 249.513, 248.22, 248.78, 2986595
02/08/19, 247.01, 248.71, 246.20, 248.65, 2512937
02/07/19, 249.04, 249.5762, 246.62, 248.33, 3907773
02/06/19, 250.75, 251.22, 249.95, 250.79, 2052224
02/05/19, 250.44, 251.33, 249.92, 251.10, 3613583
02/04/19, 248.30, 250.02, 247.5891, 249.99, 2541718
02/01/19, 248.31, 249.29, 247.455, 248.22, 3718458
01/31/19, 245.86, 248.53, 245.68, 248.01, 5308074
01/30/19, 243.66, 246.78, 242.88, 245.96, 6028369
01/29/19, 242.55, 243.12, 241.27, 242.13, 2436863
01/28/19, 242.09, 242.49, 240.63, 242.43, 2407817
01/25/19, 244.11, 245.11, 243.67, 244.32, 3677453
01/24/19, 241.90, 242.82, 240.91, 242.26, 2197083
01/23/19, 242.68, 243.34, 239.579, 242.02, 3076411
01/22/19, 243.39, 243.58, 239.97, 241.66, 5786312
01/18/19, 243.56, 245.37, 242.76, 244.92, 4943293
01/17/19, 239.00, 242.55, 238.95, 241.67, 3058990
01/16/19, 239.72, 240.765, 239.52, 239.88, 4066725
01/15/19, 236.97, 239.585, 236.97, 239.35, 5103721
01/14/19, 236.10, 237.39, 235.69, 236.58, 2653373
01/11/19, 236.85, 238.0022, 236.24, 237.89, 2551033
01/10/19, 235.65, 238.17, 234.8497, 238.00, 2813503
01/09/19, 236.71, 237.94, 235.46, 237.01, 4564975
01/08/19, 236.05, 236.46, 233.43, 235.92, 3546649
01/07/19, 232.29, 235.23, 231.32, 233.65, 3706014
01/04/19, 227.54, 232.62, 227.15, 231.91, 5100088
01/03/19, 228.10, 228.42, 223.97, 224.50, 3330026
01/02/19, 226.18, 230.85, 226.02, 229.99, 4891329
12/31/18, 229.31, 229.97, 227.45, 229.81, 6683957
12/28/18, 229.32, 231.07, 226.5171, 227.76, 7436353
12/27/18, 222.961, 228.12, 219.60, 228.05, 9578360
12/26/18, 216.88, 226.10, 214.83, 225.95, 11597970
12/24/18, 219.74, 220.80, 215.07, 215.07, 8493506
12/21/18, 226.74, 229.46, 220.57, 221.16, 11811550
12/20/18, 228.35, 229.90, 223.54, 225.65, 12141870
12/19/18, 233.21, 237.00, 227.78, 229.42, 8215557
12/18/18, 235.00, 235.68, 231.479, 233.14, 4691397
12/17/18, 237.06, 238.22, 231.68, 233.23, 6127188
12/14/18, 241.65, 242.63, 238.77, 239.38, 5088580
12/13/18, 244.86, 245.76, 242.70, 243.88, 2610765
12/12/18, 245.80, 247.16, 243.85, 243.96, 4117033
12/11/18, 245.95, 246.12, 241.19, 242.62, 4543174
12/10/18, 242.00, 243.62, 237.62, 242.55, 5983702
12/07/18, 247.63, 249.24, 241.37, 242.26, 3928373
12/06/18, 244.42, 248.09, 241.1301, 248.02, 7712736
12/04/18, 255.85, 256.27, 248.06, 248.65, 3837367
12/03/18, 257.65, 257.74, 255.06, 256.61, 3942694
11/30/18, 251.64, 253.94, 251.35, 253.48, 2992752
11/29/18, 251.54, 253.25, 250.36, 251.81, 3279417
11/28/18, 247.72, 252.33, 246.75, 252.33, 3723260
11/27/18, 244.73, 246.60, 244.12, 246.57, 2849731
11/26/18, 244.23, 245.84, 243.85, 245.80, 2498530
11/23/18, 241.80, 243.3459, 241.73, 242.01, 830910
11/21/18, 244.24, 245.44, 243.52, 243.58, 2425494
11/20/18, 243.84, 245.32, 241.83, 242.77, 5000937
11/19/18, 250.94, 251.205, 246.35, 247.32, 2973794
11/16/18, 249.77, 252.47, 249.26, 251.49, 2342780
11/15/18, 247.02, 251.39, 245.4311, 250.85, 3903480
11/14/18, 251.96, 252.34, 246.66, 248.28, 3619875
11/13/18, 250.96, 253.01, 249.28, 249.99, 3097001
11/12/18, 254.69, 254.96, 249.95, 250.41, 2710563
11/09/18, 256.50, 256.64, 253.81, 255.34, 3078726
11/08/18, 257.49, 258.4368, 256.65, 257.72, 2467027
11/07/18, 255.07, 258.32, 254.65, 258.16, 3090762
11/06/18, 251.18, 252.975, 251.1172, 252.82, 2255176
11/05/18, 250.32, 251.792, 249.39, 251.23, 1912193
11/02/18, 252.44, 252.90, 247.75, 249.81, 3184459
11/01/18, 249.63, 251.54, 248.4605, 251.37, 2870694
10/31/18, 248.72, 251.08, 248.27, 248.79, 4073392
10/30/18, 242.31, 246.38, 241.80, 246.21, 3619131
10/29/18, 247.03, 248.3499, 238.79, 242.50, 5126245
10/26/18, 244.34, 246.98, 241.035, 243.76, 5278769
10/25/18, 245.71, 249.7864, 244.6721, 248.15, 4443798
10/24/18, 251.19, 251.55, 243.25, 243.78, 4065746
10/23/18, 249.00, 252.58, 246.84, 251.28, 5206532
10/22/18, 254.55, 254.86, 252.17, 252.80, 2101976
10/19/18, 254.665, 256.62, 253.15, 253.85, 2684216
10/18/18, 256.754, 257.35, 252.69, 254.05, 3046804
10/17/18, 257.75, 258.34, 255.07, 257.67, 2845791
10/16/18, 254.14, 258.10, 253.70, 257.58, 3308475
10/15/18, 253.19, 254.56, 252.04, 252.21, 3306202
10/12/18, 254.39, 254.64, 250.2998, 253.60, 7116658
10/11/18, 254.81, 256.2901, 248.45, 250.22, 9037039
10/10/18, 263.62, 263.62, 255.37, 255.60, 5803925
10/09/18, 264.10, 265.45, 263.5492, 264.13, 2078186
10/08/18, 263.77, 264.85, 262.38, 264.47, 3219556
10/05/18, 266.19, 266.77, 263.02, 264.54, 2564702
10/04/18, 267.57, 267.66, 264.37, 266.04, 5004396
10/03/18, 269.02, 269.47, 267.72, 268.24, 2505783
10/02/18, 267.97, 268.67, 267.55, 268.01, 3034122
10/01/18, 268.46, 269.175, 267.39, 268.04, 1969245
09/28/18, 266.50, 267.65, 266.43, 267.05, 1774303
09/27/18, 266.876, 268.24, 266.60, 267.08, 3077514
09/26/18, 267.32, 268.54, 265.95, 266.34, 2568392
09/25/18, 269.10, 269.1725, 268.15, 268.33, 2360730
09/24/18, 268.93, 269.068, 268.02, 268.66, 2070891
09/21/18, 270.55, 270.67, 269.37, 269.56, 1352509
09/20/18, 268.89, 270.10, 268.79, 269.75, 3349666
09/19/18, 267.35, 268.03, 267.23, 267.60, 2077480
09/18/18, 266.10, 267.92, 266.09, 267.30, 1823641
09/17/18, 267.22, 267.2638, 265.59, 265.85, 2515315
09/14/18, 267.47, 267.6246, 266.47, 267.36, 1860996
09/13/18, 266.78, 267.418, 266.47, 267.22, 2087871
09/12/18, 265.61, 266.26, 264.83, 265.71, 3019831
09/11/18, 264.03, 266.0499, 263.68, 265.68, 3420386
09/10/18, 265.28, 265.57, 264.51, 264.68, 2832699
09/07/18, 263.63, 265.26, 263.45, 264.18, 2634408
09/06/18, 265.69, 265.99, 263.70, 264.82, 1687900
09/05/18, 265.91, 266.13, 264.52, 265.60, 4595466
09/04/18, 266.35, 266.66, 265.26, 266.35, 3623299
08/31/18, 266.33, 267.2163, 265.83, 266.72, 3172354
08/30/18, 267.31, 267.71, 266.12, 266.71, 2625499
08/29/18, 266.59, 268.05, 266.34, 267.80, 2116106
08/28/18, 266.76, 266.83, 265.89, 266.34, 3027196
08/27/18, 265.38, 266.35, 265.26, 266.19, 2370987
08/24/18, 263.16, 264.29, 263.11, 264.20, 2329248
08/23/18, 262.68, 263.63, 262.21, 262.55, 2308144
08/22/18, 262.64, 263.45, 262.39, 262.93, 1708066
08/21/18, 263.01, 263.9732, 262.86, 263.01, 1937866
08/20/18, 262.40, 262.74, 261.90, 262.44, 1245462
08/17/18, 260.71, 262.38, 260.35, 261.86, 2278823
08/16/18, 260.36, 261.889, 260.35, 260.99, 1693138
08/15/18, 259.43, 259.55, 257.39, 258.89, 2587788
08/14/18, 259.94, 261.07, 259.55, 260.81, 1531808
08/13/18, 260.41, 261.07, 258.90, 259.14, 3685433
08/10/18, 260.36, 260.964, 259.43, 260.12, 2395462
08/09/18, 262.33, 262.74, 261.76, 261.90, 1084398
08/08/18, 262.23, 262.67, 261.79, 262.23, 1560785
08/07/18, 262.20, 262.78, 262.08, 262.37, 2619229
08/06/18, 260.56, 261.83, 260.20, 261.64, 1842998
08/03/18, 259.60, 260.66, 259.39, 260.66, 2017560
08/02/18, 256.73, 259.60, 256.48, 259.39, 1767326
08/01/18, 258.64, 259.1932, 257.351, 258.08, 1651723
07/31/18, 258.02, 259.09, 257.60, 258.40, 1992498
07/30/18, 258.60, 258.78, 256.64, 257.10, 1601425
07/27/18, 260.73, 260.74, 257.58, 258.59, 2666731
07/26/18, 260.14, 261.005, 260.10, 260.28, 2166453
07/25/18, 258.54, 261.25, 258.43, 261.05, 2623349
07/24/18, 258.84, 259.57, 257.82, 258.68, 2916394
07/23/18, 256.73, 257.61, 256.40, 257.47, 1447020
07/20/18, 257.00, 257.65, 256.78, 256.98, 2710786
07/19/18, 257.50, 257.90, 256.75, 257.22, 2050473
07/18/18, 257.76, 258.32, 257.28, 258.20, 2606817
07/17/18, 255.85, 258.06, 255.80, 257.73, 1825871
07/16/18, 256.89, 257.01, 256.16, 256.63, 993457
07/13/18, 256.49, 257.159, 255.99, 256.79, 1814928
07/12/18, 255.66, 256.66, 255.01, 256.57, 2874031
07/11/18, 254.60, 255.41, 254.03, 254.39, 2335052
07/10/18, 255.75, 256.30, 255.45, 256.14, 1314531
07/09/18, 254.05, 255.32, 254.01, 255.25, 3979469
07/06/18, 250.91, 253.39, 250.52, 253.01, 2622491
07/05/18, 250.07, 250.94, 248.91, 250.92, 1948090
07/03/18, 250.68, 250.76, 248.44, 248.79, 1157884
07/02/18, 247.56, 249.89, 247.32, 249.80, 1943137
06/29/18, 249.98, 251.36, 249.10, 249.51, 3711575
06/28/18, 247.30, 249.60, 246.6304, 248.88, 2638408
06/27/18, 251.27, 252.73, 248.43, 248.53, 3433775
06/26/18, 250.66, 251.5301, 249.91, 250.61, 2971320
06/25/18, 252.37, 252.5099, 248.35, 250.06, 6690013
06/22/18, 254.40, 254.52, 253.32, 253.57, 3092670
06/21/18, 254.66, 254.67, 252.58, 253.12, 4037572
06/20/18, 254.97, 255.37, 254.32, 254.71, 1578179
06/19/18, 252.83, 254.4565, 252.42, 254.25, 1863323
06/18/18, 254.18, 255.36, 253.71, 255.22, 2019689
06/15/18, 255.27, 256.07, 254.13, 255.83, 2000057
06/14/18, 256.31, 256.62, 255.46, 256.05, 1914094
06/13/18, 256.53, 256.77, 255.23, 255.31, 2507760
06/12/18, 256.39, 256.63, 255.60, 256.33, 1182220
06/11/18, 255.79, 256.67, 255.70, 255.90, 2648046
06/08/18, 254.36, 255.62, 254.19, 255.57, 1517453
06/07/18, 255.37, 255.70, 253.88, 254.77, 2616287
06/06/18, 253.37, 254.96, 252.72, 254.89, 2763168
06/05/18, 252.66, 253.13, 251.87, 252.87, 1491157
06/04/18, 252.17, 252.7983, 251.96, 252.52, 2031482
06/01/18, 250.23, 251.65, 250.17, 251.41, 1953882
05/31/18, 249.99, 250.30, 248.28, 248.79, 2378804
05/30/18, 248.53, 250.88, 248.43, 250.41, 1359687
05/29/18, 248.28, 249.08, 245.97, 247.15, 4465821
05/25/18, 250.04, 250.64, 249.49, 250.04, 1654804
05/24/18, 250.74, 251.00, 248.76, 250.67, 2025388
05/23/18, 249.12, 251.15, 248.95, 251.15, 1484145
05/22/18, 251.67, 251.939, 250.10, 250.37, 1055352
05/21/18, 250.77, 251.68, 250.43, 251.09, 1263289
05/18/18, 249.53, 249.85, 248.89, 249.26, 1703135
05/17/18, 249.79, 250.99, 249.08, 249.88, 1714614
05/16/18, 249.08, 250.54, 249.07, 250.09, 2588718
05/15/18, 249.50, 249.52, 248.06, 249.03, 2600622
05/14/18, 251.12, 251.76, 250.21, 250.75, 1478203
05/11/18, 250.04, 250.9164, 249.48, 250.47, 1703455
05/10/18, 248.36, 250.2002, 248.25, 249.86, 1537619
05/09/18, 245.86, 247.90, 245.36, 247.54, 1506163
05/08/18, 244.83, 245.53, 243.57, 245.16, 1924488
05/07/18, 245.19, 246.19, 244.46, 245.17, 3127179
05/04/18, 240.25, 245.055, 239.8946, 244.41, 1785210
05/03/18, 240.88, 241.8999, 237.92, 241.21, 2666472
05/02/18, 243.21, 244.02, 241.36, 241.78, 1636419
05/01/18, 242.45, 243.52, 240.76, 243.44, 2323139
04/30/18, 245.51, 246.05, 242.85, 242.92, 2146101
04/27/18, 245.23, 245.57, 243.89, 244.92, 2178868
04/26/18, 243.22, 245.47, 242.77, 244.66, 2106791
04/25/18, 241.51, 242.63, 239.60, 242.17, 2354766
04/24/18, 245.97, 246.12, 240.01, 241.55, 3653453
04/23/18, 245.55, 246.08, 243.75, 244.89, 1472625
04/20/18, 246.95, 247.13, 243.97, 245.00, 2103856
04/19/18, 247.62, 247.89, 245.96, 247.00, 1997232
04/18/18, 248.66, 249.22, 247.9439, 248.36, 1365069
04/17/18, 247.42, 248.8142, 246.875, 248.22, 2301788
04/16/18, 245.27, 246.35, 244.41, 245.58, 2149239
04/13/18, 245.84, 245.84, 242.50, 243.60, 2887665
04/12/18, 243.71, 245.25, 243.47, 244.28, 1723600
04/11/18, 242.00, 243.99, 241.95, 242.25, 2068330
04/10/18, 242.75, 244.38, 241.57, 243.54, 2905551
04/09/18, 240.15, 243.2499, 239.32, 239.59, 2955982
04/06/18, 241.94, 243.51, 236.98, 238.62, 4931574
04/05/18, 243.90, 244.89, 242.80, 243.99, 3436604
04/04/18, 235.87, 242.81, 235.70, 242.24, 4598042
04/03/18, 237.81, 240.00, 235.93, 239.48, 3287873
04/02/18, 241.19, 241.70, 233.92, 236.48, 4696395
03/29/18, 239.85, 243.61, 239.08, 242.08, 2911487
03/28/18, 239.46, 241.22, 237.53, 238.64, 4384132
03/27/18, 244.47, 245.04, 237.77, 239.31, 3363565
03/26/18, 240.82, 243.81, 238.32, 243.53, 5528998
03/23/18, 243.74, 244.52, 237.92, 238.09, 3815476
03/22/18, 247.11, 248.08, 243.03, 243.27, 3589391
03/21/18, 249.94, 252.12, 249.31, 249.47, 2777343
03/20/18, 249.99, 250.6586, 249.33, 250.05, 1991443
03/19/18, 252.25, 252.26, 247.87, 249.61, 2715818
03/16/18, 253.23, 254.08, 252.97, 252.99, 1554574
03/15/18, 253.55, 254.21, 252.22, 252.73, 2161474
03/14/18, 255.33, 255.51, 252.46, 252.97, 2352702
03/13/18, 257.20, 257.71, 253.71, 254.31, 3080622
03/12/18, 256.64, 257.25, 255.583, 256.00, 2029174
03/09/18, 253.40, 256.26, 253.05, 256.25, 2450814
03/08/18, 251.40, 252.02, 250.36, 251.89, 3021617
03/07/18, 248.54, 251.0699, 248.36, 250.72, 2730204
03/06/18, 251.22, 251.25, 249.23, 250.83, 1931994
03/05/18, 246.02, 250.7899, 245.95, 250.20, 3024611
03/02/18, 244.24, 247.86, 243.331, 247.36, 3276498
03/01/18, 249.53, 251.03, 244.45, 246.05, 5182334
02/28/18, 253.37, 253.82, 249.34, 249.34, 2716623
02/27/18, 255.63, 256.34, 252.14, 252.14, 2947118
02/26/18, 253.56, 255.50, 252.99, 255.40, 1891991
02/23/18, 249.82, 252.49, 249.30, 252.49, 2923105
02/22/18, 249.17, 250.90, 247.81, 248.41, 3177722
02/21/18, 249.86, 252.44, 248.11, 248.11, 2797969
02/20/18, 249.995, 251.51, 248.60, 249.42, 3454368
02/16/18, 250.27, 253.00, 250.17, 250.94, 3007455
02/15/18, 249.60, 250.97, 246.98, 250.97, 2923845
02/14/18, 243.00, 248.12, 242.84, 247.76, 3650816
02/13/18, 242.63, 245.00, 241.97, 244.56, 3077691
02/12/18, 242.50, 245.32, 240.66, 243.74, 4236207
02/09/18, 239.60, 242.20, 232.42, 240.44, 9713095
02/08/18, 246.25, 246.43, 236.70, 236.79, 6985672
02/07/18, 246.71, 250.28, 245.92, 245.93, 6240150
02/06/18, 238.80, 247.81, 237.67, 247.28, 11701700
02/05/18, 251.26, 253.47, 241.92, 242.79, 8559206
02/02/18, 257.37, 257.50, 253.09, 253.19, 5532170
02/01/18, 258.29, 260.12, 257.95, 258.73, 3125707
01/31/18, 259.83, 260.38, 257.95, 258.99, 5597301
01/30/18, 259.67, 260.35, 258.46, 258.75, 6678947
01/29/18, 262.83, 263.25, 261.48, 261.54, 5145000
01/26/18, 261.33, 263.37, 260.97, 263.36, 2857269
01/25/18, 261.17, 261.22, 259.53, 260.33, 3585564
01/24/18, 261.03, 261.63, 259.0185, 260.21, 2935509
01/23/18, 259.84, 260.63, 259.51, 260.34, 2161081
01/22/18, 257.45, 259.78, 257.45, 259.75, 1607788
01/19/18, 257.15, 257.69, 256.53, 257.68, 2541164
01/18/18, 256.84, 257.27, 256.02, 256.59, 3154233
01/17/18, 255.50, 257.35, 254.742, 256.94, 1867698
01/16/18, 256.79, 257.3983, 253.8001, 254.48, 3719563
01/12/18, 254.03, 255.56, 253.90, 255.41, 2054913
01/11/18, 252.47, 253.73, 252.33, 253.73, 2280293
01/10/18, 251.51, 252.17, 250.82, 251.87, 1953626
01/09/18, 252.18, 252.9425, 251.91, 252.30, 2129810
01/08/18, 251.16, 251.88, 250.87, 251.77, 2476193
01/05/18, 250.46, 251.40, 249.95, 251.25, 2190162
01/04/18, 249.27, 250.12, 249.1699, 249.65, 2918028
01/03/18, 247.24, 248.70, 247.18, 248.56, 2917652
01/02/18, 246.15, 247.09, 245.7361, 247.09, 2784283
12/29/17, 246.76, 246.77, 245.03, 245.29, 2326724
12/28/17, 246.13, 246.205, 245.77, 246.14, 2346711
12/27/17, 245.71, 246.02, 245.38, 245.68, 1379426
12/26/17, 245.66, 245.71, 245.26, 245.54, 1492258
12/22/17, 247.09, 247.13, 246.44, 247.01, 1888511
12/21/17, 247.22, 247.81, 246.8159, 247.06, 2262361
12/20/17, 247.72, 247.77, 246.27, 246.56, 2569992
12/19/17, 247.92, 247.95, 246.63, 246.75, 3170296
12/18/17, 247.52, 248.01, 247.45, 247.65, 2089580
12/15/17, 245.15, 246.55, 245.065, 246.12, 3170751
12/14/17, 245.40, 245.48, 244.00, 244.07, 1932948
12/13/17, 245.36, 245.7999, 244.9701, 245.04, 1808436
12/12/17, 244.94, 245.58, 244.6901, 245.10, 1854983
12/11/17, 243.94, 244.71, 243.90, 244.68, 2513268
12/08/17, 243.45, 243.92, 243.20, 243.89, 1685660
12/07/17, 241.69, 242.91, 241.55, 242.57, 2670007
12/06/17, 241.45, 242.26, 241.33, 241.77, 1204971
12/05/17, 242.91, 243.5799, 241.6296, 241.78, 1886330
12/04/17, 244.70, 245.07, 242.59, 242.64, 2162294
12/01/17, 243.25, 243.71, 239.521, 242.90, 3775569
11/30/17, 242.30, 244.40, 242.23, 243.35, 5451711
11/29/17, 241.60, 242.18, 240.84, 241.33, 2442133
11/28/17, 239.59, 241.48, 239.44, 241.42, 1800522
11/27/17, 239.19, 239.53, 238.83, 239.05, 2654255
11/24/17, 239.12, 239.28, 238.99, 239.12, 1219347
11/22/17, 238.86, 238.95, 238.44, 238.62, 2143705
11/21/17, 238.06, 239.00, 238.00, 238.79, 1151522
11/20/17, 237.12, 237.47, 236.86, 237.21, 1420439
11/17/17, 237.17, 237.39, 236.79, 236.90, 1370466
11/16/17, 236.52, 237.928, 236.50, 237.54, 1072436
11/15/17, 235.74, 236.2438, 234.82, 235.53, 2436152
11/14/17, 236.44, 236.85, 235.64, 236.74, 2763302
11/13/17, 236.33, 237.5165, 236.31, 237.32, 900410
11/10/17, 236.72, 237.18, 236.40, 237.04, 1018980
11/09/17, 236.73, 237.3368, 235.48, 237.18, 1644276
11/08/17, 237.41, 238.12, 237.15, 238.04, 4710977
11/07/17, 237.89, 238.22, 237.11, 237.69, 1502717
11/06/17, 237.24, 237.89, 237.21, 237.79, 1688740
11/03/17, 236.83, 237.44, 236.34, 237.43, 1934371
11/02/17, 236.45, 236.765, 235.32, 236.64, 1908093
11/01/17, 237.03, 237.39, 236.13, 236.54, 2078341
10/31/17, 236.26, 236.47, 235.90, 236.13, 1357556
10/30/17, 236.13, 236.615, 235.5327, 235.86, 1292944
10/27/17, 235.63, 236.88, 235.30, 236.72, 2824985
10/26/17, 235.10, 235.41, 234.67, 234.72, 3298206
10/25/17, 235.30, 235.41, 233.291, 234.50, 1943399
10/24/17, 235.68, 235.89, 235.27, 235.63, 1818387
10/23/17, 236.49, 236.49, 235.152, 235.30, 1100961
10/20/17, 235.80, 236.185, 235.53, 236.16, 1296336
10/19/17, 234.03, 234.99, 233.6199, 234.99, 1653625
10/18/17, 235.06, 235.09, 234.68, 234.87, 1527797
10/17/17, 234.47, 234.69, 234.22, 234.66, 1332426
10/16/17, 234.41, 234.69, 234.0406, 234.51, 1767459
10/13/17, 234.37, 234.47, 234.02, 234.14, 1067996
10/12/17, 233.87, 234.27, 233.64, 233.88, 1079399
10/11/17, 233.74, 234.24, 233.60, 234.24, 1036378
10/10/17, 233.84, 234.2526, 233.29, 233.86, 1027667
10/09/17, 233.92, 233.93, 232.98, 233.27, 768438
10/06/17, 233.46, 233.70, 233.18, 233.68, 1101532
10/05/17, 232.86, 233.93, 232.76, 233.90, 1471827
10/04/17, 232.12, 232.78, 231.9766, 232.52, 1006990
10/03/17, 231.90, 232.25, 231.67, 232.20, 1316354
10/02/17, 231.00, 231.73, 230.91, 231.73, 1960563
09/29/17, 229.91, 230.83, 229.74, 230.76, 1726212
09/28/17, 229.36, 230.01, 229.29, 229.94, 1084739
09/27/17, 229.53, 230.0631, 228.5968, 229.67, 2103859
09/26/17, 229.09, 229.32, 228.53, 228.78, 2335149
09/25/17, 228.82, 229.20, 227.86, 228.70, 1523677
09/22/17, 228.75, 229.26, 228.72, 229.04, 1599223
09/21/17, 229.54, 229.58, 228.87, 229.07, 1899880
09/20/17, 229.68, 229.78, 228.63, 229.72, 1850533
09/19/17, 230.79, 230.85, 230.44, 230.77, 1302418
09/18/17, 230.46, 230.90, 230.122, 230.49, 1325168
09/15/17, 229.62, 230.13, 229.49, 230.09, 1419681
09/14/17, 229.47, 229.94, 229.31, 229.77, 1857330
09/13/17, 229.37, 229.85, 229.28, 229.85, 1155775
09/12/17, 229.32, 229.72, 229.13, 229.71, 1535016
09/11/17, 227.85, 229.01, 227.84, 228.87, 2007238
09/08/17, 226.45, 226.9804, 226.25, 226.40, 1896853
09/07/17, 227.13, 227.13, 226.342, 226.75, 1620341
09/06/17, 226.76, 227.14, 226.1915, 226.80, 1523352
09/05/17, 227.10, 227.3507, 224.98, 226.01, 2222499
09/01/17, 227.76, 228.1079, 227.51, 227.69, 1393725
08/31/17, 226.63, 227.58, 226.55, 227.30, 2202709
08/30/17, 224.86, 226.2401, 224.69, 225.97, 1377845
08/29/17, 223.25, 225.16, 223.15, 224.85, 1397426
08/28/17, 225.16, 225.21, 224.19, 224.68, 800954
08/25/17, 224.95, 225.58, 224.47, 224.60, 1220802
08/24/17, 225.04, 225.17, 223.88, 224.11, 1345458
08/23/17, 224.46, 225.06, 224.26, 224.63, 1463269
08/22/17, 223.72, 225.60, 223.69, 225.40, 1455656
08/21/17, 222.85, 223.36, 222.12, 223.14, 1281552
08/18/17, 223.09, 224.2689, 222.45, 222.87, 2691136
08/17/17, 226.19, 226.50, 223.28, 223.28, 3396186
08/16/17, 226.95, 227.39, 226.37, 226.81, 1531378
08/15/17, 226.84, 226.87, 226.10, 226.45, 1309702
08/14/17, 225.56, 226.6654, 225.56, 226.43, 2201879
08/11/17, 224.13, 224.82, 223.87, 224.23, 1584454
08/10/17, 226.24, 226.345, 223.85, 223.93, 3043288
08/09/17, 226.35, 227.15, 226.00, 227.05, 1536588
08/08/17, 227.34, 228.62, 226.73, 227.18, 1065082
08/07/17, 227.33, 227.66, 227.20, 227.63, 848497
08/04/17, 227.36, 227.59, 226.84, 227.26, 1039834
08/03/17, 227.18, 227.18, 226.55, 226.88, 1266394
08/02/17, 227.31, 227.42, 226.2873, 227.28, 1889733
08/01/17, 227.30, 227.32, 226.68, 227.15, 1674501
07/31/17, 227.23, 227.30, 226.44, 226.64, 3020261
07/28/17, 226.54, 226.92, 226.09, 226.77, 2364130
07/27/17, 227.75, 227.78, 225.65, 227.03, 1834455
07/26/17, 227.57, 227.59, 226.98, 227.30, 1574199
07/25/17, 227.51, 227.5928, 227.0199, 227.23, 1349504
07/24/17, 226.67, 226.8334, 226.2199, 226.69, 1278162
07/21/17, 226.36, 226.78, 226.11, 226.77, 2461780
07/20/17, 227.13, 227.25, 226.3995, 226.93, 1698108
07/19/17, 225.98, 226.86, 225.96, 226.86, 1255309
07/18/17, 225.13, 225.69, 224.73, 225.67, 3146451
